Macrotrends Data Download



DISCLAIMER AND TERMS OF USE: HISTORICAL DATA IS PROVIDED "AS IS" AND SOLELY
FOR INFORMATIONAL PURPOSES - NOT FOR TRADING PURPOSES OR ADVICE.
NEITHER MACROTRENDS LLC NOR ANY OF OUR INFORMATION PROVIDERS WILL BE LIABLE
FOR ANY DAMAGES RELATING TO YOUR USE OF THE DATA PROVIDED.



ATTRIBUTION: Proper attribution requires clear indication of the data source as "www.macrotrends.net".
A "dofollow" backlink to the originating page is also required if the data is displayed on a web page.


date, value
2011-10-26,1242.0000
2011-10-27,1284.5900
2011-10-28,1285.0900
2011-10-31,1253.3000
2011-11-01,1218.2800
2011-11-02,1237.9000
2011-11-03,1261.1500
2011-11-04,1253.2300
2011-11-07,1261.1200
2011-11-08,1275.9200
2011-11-09,1229.1000
2011-11-10,1239.7000
2011-11-11,1263.8500
2011-11-14,1251.7800
2011-11-15,1257.8100
2011-11-16,1236.9100
2011-11-17,1216.1300
2011-11-18,1215.6500
2011-11-21,1192.9800
2011-11-22,1188.0400
2011-11-23,1161.7900
2011-11-25,1158.6700
2011-11-28,1192.5500
2011-11-29,1195.1900
2011-11-30,1246.9600
2011-12-01,1244.5800
2011-12-02,1244.2800
2011-12-05,1257.0800
2011-12-06,1258.4700
2011-12-07,1261.0100
2011-12-08,1234.3500
2011-12-09,1255.1900
2011-12-12,1236.4700
2011-12-13,1225.7300
2011-12-14,1211.8200
2011-12-15,1215.7500
2011-12-16,1219.6600
2011-12-19,1205.3500
2011-12-20,1241.3000
2011-12-21,1243.7200
2011-12-22,1254.0000
2011-12-23,1265.3300
2011-12-27,1265.4300
2011-12-28,1249.6400
2011-12-29,1263.0200
2011-12-30,1257.6000
2012-01-03,1277.0600
2012-01-04,1277.3000
2012-01-05,1281.0600
2012-01-06,1277.8100
2012-01-09,1280.7000
2012-01-10,1292.0800
2012-01-11,1292.4800
2012-01-12,1295.5000
2012-01-13,1289.0900
2012-01-17,1293.6700
2012-01-18,1308.0400
2012-01-19,1314.5000
2012-01-20,1315.3800
2012-01-23,1316.0000
2012-01-24,1314.6500
2012-01-25,1326.0600
2012-01-26,1318.4300
2012-01-27,1316.3300
2012-01-30,1313.0100
2012-01-31,1312.4100
2012-02-01,1324.0900
2012-02-02,1325.5400
2012-02-03,1344.9000
2012-02-06,1344.3300
2012-02-07,1347.0500
2012-02-08,1349.9600
2012-02-09,1351.9500
2012-02-10,1342.6400
2012-02-13,1351.7700
2012-02-14,1350.5000
2012-02-15,1343.2300
2012-02-16,1358.0400
2012-02-17,1361.2300
2012-02-21,1362.2100
2012-02-22,1357.6600
2012-02-23,1363.4600
2012-02-24,1365.7400
2012-02-27,1367.5900
2012-02-28,1372.1800
2012-02-29,1365.6800
2012-03-01,1374.0900
2012-03-02,1369.6300
2012-03-05,1364.3300
2012-03-06,1343.3600
2012-03-07,1352.6300
2012-03-08,1365.9100
2012-03-09,1370.8700
2012-03-12,1371.0900
2012-03-13,1395.9500
2012-03-14,1394.2800
2012-03-15,1402.6000
2012-03-16,1404.1700
2012-03-19,1409.7500
2012-03-20,1405.5200
2012-03-21,1402.8900
2012-03-22,1392.7800
2012-03-23,1397.1100
2012-03-26,1416.5100
2012-03-27,1412.5200
2012-03-28,1405.5400
2012-03-29,1403.2800
2012-03-30,1408.4700
2012-04-02,1419.0400
2012-04-03,1413.3800
2012-04-04,1398.9600
2012-04-05,1398.0800
2012-04-09,1382.2000
2012-04-10,1358.5900
2012-04-11,1368.7100
2012-04-12,1387.5700
2012-04-13,1370.2600
2012-04-16,1369.5700
2012-04-17,1390.7800
2012-04-18,1385.1400
2012-04-19,1376.9200
2012-04-20,1378.5300
2012-04-23,1366.9400
2012-04-24,1371.9700
2012-04-25,1390.6900
2012-04-26,1399.9800
2012-04-27,1403.3600
2012-04-30,1397.9100
2012-05-01,1405.8200
2012-05-02,1402.3100
2012-05-03,1391.5700
2012-05-04,1369.1000
2012-05-07,1369.5800
2012-05-08,1363.7200
2012-05-09,1354.5800
2012-05-10,1357.9900
2012-05-11,1353.3900
2012-05-14,1338.3500
2012-05-15,1330.6600
2012-05-16,1324.8000
2012-05-17,1304.8600
2012-05-18,1295.2200
2012-05-21,1315.9900
2012-05-22,1316.6300
2012-05-23,1318.8600
2012-05-24,1320.6800
2012-05-25,1317.8200
2012-05-29,1332.4200
2012-05-30,1313.3200
2012-05-31,1310.3300
2012-06-01,1278.0400
2012-06-04,1278.1800
2012-06-05,1285.5000
2012-06-06,1315.1300
2012-06-07,1314.9900
2012-06-08,1325.6600
2012-06-11,1308.9300
2012-06-12,1324.1800
2012-06-13,1314.8800
2012-06-14,1329.1000
2012-06-15,1342.8400
2012-06-18,1344.7800
2012-06-19,1357.9800
2012-06-20,1355.6900
2012-06-21,1325.5100
2012-06-22,1335.0200
2012-06-25,1313.7200
2012-06-26,1319.9900
2012-06-27,1331.8500
2012-06-28,1329.0400
2012-06-29,1362.1600
2012-07-02,1365.5100
2012-07-03,1374.0200
2012-07-05,1367.5800
2012-07-06,1354.6800
2012-07-09,1352.4600
2012-07-10,1341.4700
2012-07-11,1341.4500
2012-07-12,1334.7600
2012-07-13,1356.7800
2012-07-16,1353.6400
2012-07-17,1363.6700
2012-07-18,1372.7800
2012-07-19,1376.5100
2012-07-20,1362.6600
2012-07-23,1350.5200
2012-07-24,1338.3100
2012-07-25,1337.8900
2012-07-26,1360.0200
2012-07-27,1385.9700
2012-07-30,1385.3000
2012-07-31,1379.3200
2012-08-01,1375.3200
2012-08-02,1365.0000
2012-08-03,1390.9900
2012-08-06,1394.2300
2012-08-07,1401.3500
2012-08-08,1402.2200
2012-08-09,1402.8000
2012-08-10,1405.8700
2012-08-13,1404.1100
2012-08-14,1403.9300
2012-08-15,1405.5300
2012-08-16,1415.5100
2012-08-17,1418.1600
2012-08-20,1418.1300
2012-08-21,1413.1700
2012-08-22,1413.4900
2012-08-23,1402.0800
2012-08-24,1411.1300
2012-08-27,1410.4400
2012-08-28,1409.3000
2012-08-29,1410.4900
2012-08-30,1399.4800
2012-08-31,1406.5800
2012-09-04,1404.9400
2012-09-05,1403.4400
2012-09-06,1432.1200
2012-09-07,1437.9200
2012-09-10,1429.0800
2012-09-11,1433.5600
2012-09-12,1436.5600
2012-09-13,1459.9900
2012-09-14,1465.7700
2012-09-17,1461.1900
2012-09-18,1459.3200
2012-09-19,1461.0500
2012-09-20,1460.2600
2012-09-21,1460.1500
2012-09-24,1456.8900
2012-09-25,1441.5900
2012-09-26,1433.3200
2012-09-27,1447.1500
2012-09-28,1440.6700
2012-10-01,1444.4900
2012-10-02,1445.7500
2012-10-03,1450.9900
2012-10-04,1461.4000
2012-10-05,1460.9300
2012-10-08,1455.8800
2012-10-09,1441.4800
2012-10-10,1432.5600
2012-10-11,1432.8400
2012-10-12,1428.5900
2012-10-15,1440.1300
2012-10-16,1454.9200
2012-10-17,1460.9100
2012-10-18,1457.3400
2012-10-19,1433.1900
2012-10-22,1433.8200
2012-10-23,1413.1100
2012-10-24,1408.7500
2012-10-25,1412.9700
2012-10-26,1411.9400
2012-10-29,1411.9400
2012-10-30,1411.9400
2012-10-31,1412.1600
2012-11-01,1427.5900
2012-11-02,1414.2000
2012-11-05,1417.2600
2012-11-06,1428.3900
2012-11-07,1394.5300
2012-11-08,1377.5100
2012-11-09,1379.8500
2012-11-12,1380.0300
2012-11-13,1374.5300
2012-11-14,1355.4900
2012-11-15,1353.3300
2012-11-16,1359.8800
2012-11-19,1386.8900
2012-11-20,1387.8100
2012-11-21,1391.0300
2012-11-23,1409.1500
2012-11-26,1406.2900
2012-11-27,1398.9400
2012-11-28,1409.9300
2012-11-29,1415.9500
2012-11-30,1416.1800
2012-12-03,1409.4600
2012-12-04,1407.0500
2012-12-05,1409.2800
2012-12-06,1413.9400
2012-12-07,1418.0700
2012-12-10,1418.5500
2012-12-11,1427.8400
2012-12-12,1428.4800
2012-12-13,1419.4500
2012-12-14,1413.5800
2012-12-17,1430.3600
2012-12-18,1446.7900
2012-12-19,1435.8100
2012-12-20,1443.6900
2012-12-21,1430.1500
2012-12-24,1426.6600
2012-12-26,1419.8300
2012-12-27,1418.1000
2012-12-28,1402.4300
2012-12-31,1426.1900
2013-01-02,1462.4200
2013-01-03,1459.3700
2013-01-04,1466.4700
2013-01-07,1461.8900
2013-01-08,1457.1500
2013-01-09,1461.0200
2013-01-10,1472.1200
2013-01-11,1472.0500
2013-01-14,1470.6800
2013-01-15,1472.3400
2013-01-16,1472.6300
2013-01-17,1480.9400
2013-01-18,1485.9800
2013-01-22,1492.5600
2013-01-23,1494.8100
2013-01-24,1494.8200
2013-01-25,1502.9600
2013-01-28,1500.1800
2013-01-29,1507.8400
2013-01-30,1501.9600
2013-01-31,1498.1100
2013-02-01,1513.1700
2013-02-04,1495.7100
2013-02-05,1511.2900
2013-02-06,1512.1200
2013-02-07,1509.3900
2013-02-08,1517.9300
2013-02-11,1517.0100
2013-02-12,1519.4300
2013-02-13,1520.3300
2013-02-14,1521.3800
2013-02-15,1519.7900
2013-02-19,1530.9400
2013-02-20,1511.9500
2013-02-21,1502.4200
2013-02-22,1515.6000
2013-02-25,1487.8500
2013-02-26,1496.9400
2013-02-27,1515.9900
2013-02-28,1514.6800
2013-03-01,1518.2000
2013-03-04,1525.2000
2013-03-05,1539.7900
2013-03-06,1541.4600
2013-03-07,1544.2600
2013-03-08,1551.1800
2013-03-11,1556.2200
2013-03-12,1552.4800
2013-03-13,1554.5200
2013-03-14,1563.2300
2013-03-15,1560.7000
2013-03-18,1552.1000
2013-03-19,1548.3400
2013-03-20,1558.7100
2013-03-21,1545.8000
2013-03-22,1556.8900
2013-03-25,1551.6900
2013-03-26,1563.7700
2013-03-27,1562.8500
2013-03-28,1569.1900
2013-04-01,1562.1700
2013-04-02,1570.2500
2013-04-03,1553.6900
2013-04-04,1559.9800
2013-04-05,1553.2800
2013-04-08,1563.0700
2013-04-09,1568.6100
2013-04-10,1587.7300
2013-04-11,1593.3700
2013-04-12,1588.8500
2013-04-15,1552.3600
2013-04-16,1574.5700
2013-04-17,1552.0100
2013-04-18,1541.6100
2013-04-19,1555.2500
2013-04-22,1562.5000
2013-04-23,1578.7800
2013-04-24,1578.7900
2013-04-25,1585.1600
2013-04-26,1582.2400
2013-04-29,1593.6100
2013-04-30,1597.5700
2013-05-01,1582.7000
2013-05-02,1597.5900
2013-05-03,1614.4200
2013-05-06,1617.5000
2013-05-07,1625.9600
2013-05-08,1632.6900
2013-05-09,1626.6700
2013-05-10,1633.7000
2013-05-13,1633.7700
2013-05-14,1650.3400
2013-05-15,1658.7800
2013-05-16,1650.4700
2013-05-17,1667.4700
2013-05-20,1666.2900
2013-05-21,1669.1600
2013-05-22,1655.3500
2013-05-23,1650.5100
2013-05-24,1649.6000
2013-05-28,1660.0600
2013-05-29,1648.3600
2013-05-30,1654.4100
2013-05-31,1630.7400
2013-06-03,1640.4200
2013-06-04,1631.3800
2013-06-05,1608.9000
2013-06-06,1622.5600
2013-06-07,1643.3800
2013-06-10,1642.8100
2013-06-11,1626.1300
2013-06-12,1612.5200
2013-06-13,1636.3600
2013-06-14,1626.7300
2013-06-17,1639.0400
2013-06-18,1651.8100
2013-06-19,1628.9300
2013-06-20,1588.1900
2013-06-21,1592.4300
2013-06-24,1573.0900
2013-06-25,1588.0300
2013-06-26,1603.2600
2013-06-27,1613.2000
2013-06-28,1606.2800
2013-07-01,1614.9600
2013-07-02,1614.0800
2013-07-03,1615.4100
2013-07-05,1631.8900
2013-07-08,1640.4600
2013-07-09,1652.3200
2013-07-10,1652.6200
2013-07-11,1675.0200
2013-07-12,1680.1900
2013-07-15,1682.5000
2013-07-16,1676.2600
2013-07-17,1680.9100
2013-07-18,1689.3700
2013-07-19,1692.0900
2013-07-22,1695.5300
2013-07-23,1692.3900
2013-07-24,1685.9400
2013-07-25,1690.2500
2013-07-26,1691.6500
2013-07-29,1685.3300
2013-07-30,1685.9600
2013-07-31,1685.7300
2013-08-01,1706.8700
2013-08-02,1709.6700
2013-08-05,1707.1400
2013-08-06,1697.3700
2013-08-07,1690.9100
2013-08-08,1697.4800
2013-08-09,1691.4200
2013-08-12,1689.4700
2013-08-13,1694.1600
2013-08-14,1685.3900
2013-08-15,1661.3200
2013-08-16,1655.8300
2013-08-19,1646.0600
2013-08-20,1652.3500
2013-08-21,1642.8000
2013-08-22,1656.9600
2013-08-23,1663.5000
2013-08-26,1656.7800
2013-08-27,1630.4800
2013-08-28,1634.9600
2013-08-29,1638.1700
2013-08-30,1632.9700
2013-09-03,1639.7700
2013-09-04,1653.0800
2013-09-05,1655.0800
2013-09-06,1655.1700
2013-09-09,1671.7100
2013-09-10,1683.9900
2013-09-11,1689.1300
2013-09-12,1683.4200
2013-09-13,1687.9900
2013-09-16,1697.6000
2013-09-17,1704.7600
2013-09-18,1725.5200
2013-09-19,1722.3400
2013-09-20,1709.9100
2013-09-23,1701.8400
2013-09-24,1697.4200
2013-09-25,1692.7700
2013-09-26,1698.6700
2013-09-27,1691.7500
2013-09-30,1681.5500
2013-10-01,1695.0000
2013-10-02,1693.8700
2013-10-03,1678.6600
2013-10-04,1690.5000
2013-10-07,1676.1200
2013-10-08,1655.4500
2013-10-09,1656.4000
2013-10-10,1692.5600
2013-10-11,1703.2000
2013-10-14,1710.1400
2013-10-15,1698.0600
2013-10-16,1721.5400
2013-10-17,1733.1500
2013-10-18,1744.5000
2013-10-21,1744.6600
2013-10-22,1754.6700
2013-10-23,1746.3800
2013-10-24,1752.0700
2013-10-25,1759.7700
2013-10-28,1762.1100
2013-10-29,1771.9500
2013-10-30,1763.3100
2013-10-31,1756.5400
2013-11-01,1761.6400
2013-11-04,1767.9300
2013-11-05,1762.9700
2013-11-06,1770.4900
2013-11-07,1747.1500
2013-11-08,1770.6100
2013-11-11,1771.8900
2013-11-12,1767.6900
2013-11-13,1782.0000
2013-11-14,1790.6200
2013-11-15,1798.1800
2013-11-18,1791.5300
2013-11-19,1787.8700
2013-11-20,1781.3700
2013-11-21,1795.8500
2013-11-22,1804.7600
2013-11-25,1802.4800
2013-11-26,1802.7500
2013-11-27,1807.2300
2013-11-29,1805.8100
2013-12-02,1800.9000
2013-12-03,1795.1500
2013-12-04,1792.8100
2013-12-05,1785.0300
2013-12-06,1805.0900
2013-12-09,1808.3700
2013-12-10,1802.6200
2013-12-11,1782.2200
2013-12-12,1775.5000
2013-12-13,1775.3200
2013-12-16,1786.5400
2013-12-17,1781.0000
2013-12-18,1810.6500
2013-12-19,1809.6000
2013-12-20,1818.3200
2013-12-23,1827.9900
2013-12-24,1833.3200
2013-12-26,1842.0200
2013-12-27,1841.4000
2013-12-30,1841.0700
2013-12-31,1848.3600
2014-01-02,1831.9800
2014-01-03,1831.3700
2014-01-06,1826.7700
2014-01-07,1837.8800
2014-01-08,1837.4900
2014-01-09,1838.1300
2014-01-10,1842.3700
2014-01-13,1819.2000
2014-01-14,1838.8800
2014-01-15,1848.3800
2014-01-16,1845.8900
2014-01-17,1838.7000
2014-01-21,1843.8000
2014-01-22,1844.8600
2014-01-23,1828.4600
2014-01-24,1790.2900
2014-01-27,1781.5600
2014-01-28,1792.5000
2014-01-29,1774.2000
2014-01-30,1794.1900
2014-01-31,1782.5900
2014-02-03,1741.8900
2014-02-04,1755.2000
2014-02-05,1751.6400
2014-02-06,1773.4300
2014-02-07,1797.0200
2014-02-10,1799.8400
2014-02-11,1819.7500
2014-02-12,1819.2600
2014-02-13,1829.8300
2014-02-14,1838.6300
2014-02-18,1840.7600
2014-02-19,1828.7500
2014-02-20,1839.7800
2014-02-21,1836.2500
2014-02-24,1847.6100
2014-02-25,1845.1200
2014-02-26,1845.1600
2014-02-27,1854.2900
2014-02-28,1859.4500
2014-03-03,1845.7300
2014-03-04,1873.9100
2014-03-05,1873.8100
2014-03-06,1877.0300
2014-03-07,1878.0400
2014-03-10,1877.1700
2014-03-11,1867.6300
2014-03-12,1868.2000
2014-03-13,1846.3400
2014-03-14,1841.1300
2014-03-17,1858.8300
2014-03-18,1872.2500
2014-03-19,1860.7700
2014-03-20,1872.0100
2014-03-21,1866.5200
2014-03-24,1857.4400
2014-03-25,1865.6200
2014-03-26,1852.5600
2014-03-27,1849.0400
2014-03-28,1857.6200
2014-03-31,1872.3400
2014-04-01,1885.5200
2014-04-02,1890.9000
2014-04-03,1888.7700
2014-04-04,1865.0900
2014-04-07,1845.0400
2014-04-08,1851.9600
2014-04-09,1872.1800
2014-04-10,1833.0800
2014-04-11,1815.6900
2014-04-14,1830.6100
2014-04-15,1842.9800
2014-04-16,1862.3100
2014-04-17,1864.8500
2014-04-21,1871.8900
2014-04-22,1879.5500
2014-04-23,1875.3900
2014-04-24,1878.6100
2014-04-25,1863.4000
2014-04-28,1869.4300
2014-04-29,1878.3300
2014-04-30,1883.9500
2014-05-01,1883.6800
2014-05-02,1881.1400
2014-05-05,1884.6600
2014-05-06,1867.7200
2014-05-07,1878.2100
2014-05-08,1875.6300
2014-05-09,1878.4800
2014-05-12,1896.6500
2014-05-13,1897.4500
2014-05-14,1888.5300
2014-05-15,1870.8500
2014-05-16,1877.8600
2014-05-19,1885.0800
2014-05-20,1872.8300
2014-05-21,1888.0300
2014-05-22,1892.4900
2014-05-23,1900.5300
2014-05-27,1911.9100
2014-05-28,1909.7800
2014-05-29,1920.0300
2014-05-30,1923.5700
2014-06-02,1924.9700
2014-06-03,1924.2400
2014-06-04,1927.8800
2014-06-05,1940.4600
2014-06-06,1949.4400
2014-06-09,1951.2700
2014-06-10,1950.7900
2014-06-11,1943.8900
2014-06-12,1930.1100
2014-06-13,1936.1600
2014-06-16,1937.7800
2014-06-17,1941.9900
2014-06-18,1956.9800
2014-06-19,1959.4800
2014-06-20,1962.8700
2014-06-23,1962.6100
2014-06-24,1949.9800
2014-06-25,1959.5300
2014-06-26,1957.2200
2014-06-27,1960.9600
2014-06-30,1960.2300
2014-07-01,1973.3200
2014-07-02,1974.6200
2014-07-03,1985.4400
2014-07-07,1977.6500
2014-07-08,1963.7100
2014-07-09,1972.8300
2014-07-10,1964.6800
2014-07-11,1967.5700
2014-07-14,1977.1000
2014-07-15,1973.2800
2014-07-16,1981.5700
2014-07-17,1958.1200
2014-07-18,1978.2200
2014-07-21,1973.6300
2014-07-22,1983.5300
2014-07-23,1987.0100
2014-07-24,1987.9800
2014-07-25,1978.3400
2014-07-28,1978.9100
2014-07-29,1969.9500
2014-07-30,1970.0700
2014-07-31,1930.6700
2014-08-01,1925.1500
2014-08-04,1938.9900
2014-08-05,1920.2100
2014-08-06,1920.2400
2014-08-07,1909.5700
2014-08-08,1931.5900
2014-08-11,1936.9200
2014-08-12,1933.7500
2014-08-13,1946.7200
2014-08-14,1955.1800
2014-08-15,1955.0600
2014-08-18,1971.7400
2014-08-19,1981.6000
2014-08-20,1986.5100
2014-08-21,1992.3700
2014-08-22,1988.4000
2014-08-25,1997.9200
2014-08-26,2000.0200
2014-08-27,2000.1200
2014-08-28,1996.7400
2014-08-29,2003.3700
2014-09-02,2002.2800
2014-09-03,2000.7200
2014-09-04,1997.6500
2014-09-05,2007.7100
2014-09-08,2001.5400
2014-09-09,1988.4400
2014-09-10,1995.6900
2014-09-11,1997.4500
2014-09-12,1985.5400
2014-09-15,1984.1300
2014-09-16,1998.9800
2014-09-17,2001.5700
2014-09-18,2011.3600
2014-09-19,2010.4000
2014-09-22,1994.2900
2014-09-23,1982.7700
2014-09-24,1998.3000
2014-09-25,1965.9900
2014-09-26,1982.8500
2014-09-29,1977.8000
2014-09-30,1972.2900
2014-10-01,1946.1600
2014-10-02,1946.1700
2014-10-03,1967.9000
2014-10-06,1964.8200
2014-10-07,1935.1000
2014-10-08,1968.8900
2014-10-09,1928.2100
2014-10-10,1906.1300
2014-10-13,1874.7400
2014-10-14,1877.7000
2014-10-15,1862.4900
2014-10-16,1862.7600
2014-10-17,1886.7600
2014-10-20,1904.0100
2014-10-21,1941.2800
2014-10-22,1927.1100
2014-10-23,1950.8200
2014-10-24,1964.5800
2014-10-27,1961.6300
2014-10-28,1985.0500
2014-10-29,1982.3000
2014-10-30,1994.6500
2014-10-31,2018.0500
2014-11-03,2017.8100
2014-11-04,2012.1000
2014-11-05,2023.5700
2014-11-06,2031.2100
2014-11-07,2031.9200
2014-11-10,2038.2600
2014-11-11,2039.6800
2014-11-12,2038.2500
2014-11-13,2039.3300
2014-11-14,2039.8200
2014-11-17,2041.3200
2014-11-18,2051.8000
2014-11-19,2048.7200
2014-11-20,2052.7500
2014-11-21,2063.5000
2014-11-24,2069.4100
2014-11-25,2067.0300
2014-11-26,2072.8300
2014-11-28,2067.5600
2014-12-01,2053.4400
2014-12-02,2066.5500
2014-12-03,2074.3300
2014-12-04,2071.9200
2014-12-05,2075.3700
2014-12-08,2060.3100
2014-12-09,2059.8200
2014-12-10,2026.1400
2014-12-11,2035.3300
2014-12-12,2002.3300
2014-12-15,1989.6300
2014-12-16,1972.7400
2014-12-17,2012.8900
2014-12-18,2061.2300
2014-12-19,2070.6500
2014-12-22,2078.5400
2014-12-23,2082.1700
2014-12-24,2081.8800
2014-12-26,2088.7700
2014-12-29,2090.5700
2014-12-30,2080.3500
2014-12-31,2058.9000
2015-01-02,2058.2000
2015-01-05,2020.5800
2015-01-06,2002.6100
2015-01-07,2025.9000
2015-01-08,2062.1400
2015-01-09,2044.8100
2015-01-12,2028.2600
2015-01-13,2023.0300
2015-01-14,2011.2700
2015-01-15,1992.6700
2015-01-16,2019.4200
2015-01-20,2022.5500
2015-01-21,2032.1200
2015-01-22,2063.1500
2015-01-23,2051.8200
2015-01-26,2057.0900
2015-01-27,2029.5500
2015-01-28,2002.1600
2015-01-29,2021.2500
2015-01-30,1994.9900
2015-02-02,2020.8500
2015-02-03,2050.0300
2015-02-04,2041.5100
2015-02-05,2062.5200
2015-02-06,2055.4700
2015-02-09,2046.7400
2015-02-10,2068.5900
2015-02-11,2068.5300
2015-02-12,2088.4800
2015-02-13,2096.9900
2015-02-17,2100.3400
2015-02-18,2099.6800
2015-02-19,2097.4500
2015-02-20,2110.3000
2015-02-23,2109.6600
2015-02-24,2115.4800
2015-02-25,2113.8600
2015-02-26,2110.7400
2015-02-27,2104.5000
2015-03-02,2117.3900
2015-03-03,2107.7800
2015-03-04,2098.5300
2015-03-05,2101.0400
2015-03-06,2071.2600
2015-03-09,2079.4300
2015-03-10,2044.1600
2015-03-11,2040.2400
2015-03-12,2065.9500
2015-03-13,2053.4000
2015-03-16,2081.1900
2015-03-17,2074.2800
2015-03-18,2099.5000
2015-03-19,2089.2700
2015-03-20,2108.1000
2015-03-23,2104.4200
2015-03-24,2091.5000
2015-03-25,2061.0500
2015-03-26,2056.1500
2015-03-27,2061.0200
2015-03-30,2086.2400
2015-03-31,2067.8900
2015-04-01,2059.6900
2015-04-02,2066.9600
2015-04-06,2080.6200
2015-04-07,2076.3300
2015-04-08,2081.9000
2015-04-09,2091.1800
2015-04-10,2102.0600
2015-04-13,2092.4300
2015-04-14,2095.8400
2015-04-15,2106.6300
2015-04-16,2104.9900
2015-04-17,2081.1800
2015-04-20,2100.4000
2015-04-21,2097.2900
2015-04-22,2107.9600
2015-04-23,2112.9300
2015-04-24,2117.6900
2015-04-27,2108.9200
2015-04-28,2114.7600
2015-04-29,2106.8500
2015-04-30,2085.5100
2015-05-01,2108.2900
2015-05-04,2114.4900
2015-05-05,2089.4600
2015-05-06,2080.1500
2015-05-07,2088.0000
2015-05-08,2116.1000
2015-05-11,2105.3300
2015-05-12,2099.1200
2015-05-13,2098.4800
2015-05-14,2121.1000
2015-05-15,2122.7300
2015-05-18,2129.2000
2015-05-19,2127.8300
2015-05-20,2125.8500
2015-05-21,2130.8200
2015-05-22,2126.0600
2015-05-26,2104.2000
2015-05-27,2123.4800
2015-05-28,2120.7900
2015-05-29,2107.3900
2015-06-01,2111.7300
2015-06-02,2109.6000
2015-06-03,2114.0700
2015-06-04,2095.8400
2015-06-05,2092.8300
2015-06-08,2079.2800
2015-06-09,2080.1500
2015-06-10,2105.2000
2015-06-11,2108.8600
2015-06-12,2094.1100
2015-06-15,2084.4300
2015-06-16,2096.2900
2015-06-17,2100.4400
2015-06-18,2121.2400
2015-06-19,2109.9900
2015-06-22,2122.8500
2015-06-23,2124.2000
2015-06-24,2108.5800
2015-06-25,2102.3100
2015-06-26,2101.4900
2015-06-29,2057.6400
2015-06-30,2063.1100
2015-07-01,2077.4200
2015-07-02,2076.7800
2015-07-06,2068.7600
2015-07-07,2081.3400
2015-07-08,2046.6800
2015-07-09,2051.3100
2015-07-10,2076.6200
2015-07-13,2099.6000
2015-07-14,2108.9500
2015-07-15,2107.4000
2015-07-16,2124.2900
2015-07-17,2126.6400
2015-07-20,2128.2800
2015-07-21,2119.2100
2015-07-22,2114.1500
2015-07-23,2102.1500
2015-07-24,2079.6500
2015-07-27,2067.6400
2015-07-28,2093.2500
2015-07-29,2108.5700
2015-07-30,2108.6300
2015-07-31,2103.8400
2015-08-03,2098.0400
2015-08-04,2093.3200
2015-08-05,2099.8400
2015-08-06,2083.5600
2015-08-07,2077.5700
2015-08-10,2104.1800
2015-08-11,2084.0700
2015-08-12,2086.0500
2015-08-13,2083.3900
2015-08-14,2091.5400
2015-08-17,2102.4400
2015-08-18,2096.9200
2015-08-19,2079.6100
2015-08-20,2035.7300
2015-08-21,1970.8900
2015-08-24,1893.2100
2015-08-25,1867.6100
2015-08-26,1940.5100
2015-08-27,1987.6600
2015-08-28,1988.8700
2015-08-31,1972.1800
2015-09-01,1913.8500
2015-09-02,1948.8600
2015-09-03,1951.1300
2015-09-04,1921.2200
2015-09-08,1969.4100
2015-09-09,1942.0400
2015-09-10,1952.2900
2015-09-11,1961.0500
2015-09-14,1953.0300
2015-09-15,1978.0900
2015-09-16,1995.3100
2015-09-17,1990.2000
2015-09-18,1958.0300
2015-09-21,1966.9700
2015-09-22,1942.7400
2015-09-23,1938.7600
2015-09-24,1932.2400
2015-09-25,1931.3400
2015-09-28,1881.7700
2015-09-29,1884.0900
2015-09-30,1920.0300
2015-10-01,1923.8200
2015-10-02,1951.3600
2015-10-05,1987.0500
2015-10-06,1979.9200
2015-10-07,1995.8300
2015-10-08,2013.4300
2015-10-09,2014.8900
2015-10-12,2017.4600
2015-10-13,2003.6900
2015-10-14,1994.2400
2015-10-15,2023.8600
2015-10-16,2033.1100
2015-10-19,2033.6600
2015-10-20,2030.7700
2015-10-21,2018.9400
2015-10-22,2052.5100
2015-10-23,2075.1500
2015-10-26,2071.1800
2015-10-27,2065.8900
2015-10-28,2090.3500
2015-10-29,2089.4100
2015-10-30,2079.3600
2015-11-02,2104.0500
2015-11-03,2109.7900
2015-11-04,2102.3100
2015-11-05,2099.9300
2015-11-06,2099.2000
2015-11-09,2078.5800
2015-11-10,2081.7200
2015-11-11,2075.0000
2015-11-12,2045.9700
2015-11-13,2023.0400
2015-11-16,2053.1900
2015-11-17,2050.4400
2015-11-18,2083.5800
2015-11-19,2081.2400
2015-11-20,2089.1700
2015-11-23,2086.5900
2015-11-24,2089.1400
2015-11-25,2088.8700
2015-11-27,2090.1100
2015-11-30,2080.4100
2015-12-01,2102.6300
2015-12-02,2079.5100
2015-12-03,2049.6200
2015-12-04,2091.6900
2015-12-07,2077.0700
2015-12-08,2063.5900
2015-12-09,2047.6200
2015-12-10,2052.2300
2015-12-11,2012.3700
2015-12-14,2021.9400
2015-12-15,2043.4100
2015-12-16,2073.0700
2015-12-17,2041.8900
2015-12-18,2005.5500
2015-12-21,2021.1500
2015-12-22,2038.9700
2015-12-23,2064.2900
2015-12-24,2060.9900
2015-12-28,2056.5000
2015-12-29,2078.3600
2015-12-30,2063.3600
2015-12-31,2043.9400
2016-01-04,2012.6600
2016-01-05,2016.7100
